@relation sonar-weka.filters.supervised.attribute.Discretize-Rfirst-last

@attribute A1 {'\'All\''}
@attribute A2 {'\'All\''}
@attribute A3 {'\'All\''}
@attribute A4 {'\'(-inf-0.052]\'','\'(0.052-inf)\''}
@attribute A5 {'\'(-inf-0.0392]\'','\'(0.0392-inf)\''}
@attribute A6 {'\'All\''}
@attribute A7 {'\'All\''}
@attribute A8 {'\'All\''}
@attribute A9 {'\'(-inf-0.1164]\'','\'(0.1164-inf)\''}
@attribute A10 {'\'(-inf-0.16315]\'','\'(0.16315-inf)\''}
@attribute A11 {'\'(-inf-0.19795]\'','\'(0.19795-inf)\''}
@attribute A12 {'\'(-inf-0.22505]\'','\'(0.22505-inf)\''}
@attribute A13 {'\'(-inf-0.16265]\'','\'(0.16265-inf)\''}
@attribute A14 {'\'All\''}
@attribute A15 {'\'All\''}
@attribute A16 {'\'All\''}
@attribute A17 {'\'All\''}
@attribute A18 {'\'All\''}
@attribute A19 {'\'All\''}
@attribute A20 {'\'(-inf-0.51445]\'','\'(0.51445-inf)\''}
@attribute A21 {'\'(-inf-0.6496]\'','\'(0.6496-inf)\''}
@attribute A22 {'\'All\''}
@attribute A23 {'\'All\''}
@attribute A24 {'\'All\''}
@attribute A25 {'\'All\''}
@attribute A26 {'\'All\''}
@attribute A27 {'\'All\''}
@attribute A28 {'\'(-inf-0.9233]\'','\'(0.9233-inf)\''}
@attribute A29 {'\'All\''}
@attribute A30 {'\'All\''}
@attribute A31 {'\'All\''}
@attribute A32 {'\'All\''}
@attribute A33 {'\'All\''}
@attribute A34 {'\'All\''}
@attribute A35 {'\'(-inf-0.19475]\'','\'(0.19475-inf)\''}
@attribute A36 {'\'(-inf-0.5047]\'','\'(0.5047-inf)\''}
@attribute A37 {'\'All\''}
@attribute A38 {'\'All\''}
@attribute A39 {'\'All\''}
@attribute A40 {'\'All\''}
@attribute A41 {'\'All\''}
@attribute A42 {'\'All\''}
@attribute A43 {'\'All\''}
@attribute A44 {'\'(-inf-0.4271]\'','\'(0.4271-inf)\''}
@attribute A45 {'\'(-inf-0.38545]\'','\'(0.38545-inf)\''}
@attribute A46 {'\'(-inf-0.07315]\'','\'(0.07315-inf)\''}
@attribute A47 {'\'(-inf-0.06235]\'','\'(0.06235-inf)\''}
@attribute A48 {'\'(-inf-0.07585]\'','\'(0.07585-inf)\''}
@attribute A49 {'\'(-inf-0.04525]\'','\'(0.04525-inf)\''}
@attribute A50 {'\'All\''}
@attribute A51 {'\'(-inf-0.01285]\'','\'(0.01285-inf)\''}
@attribute A52 {'\'(-inf-0.00935]\'','\'(0.00935-inf)\''}
@attribute A53 {'\'All\''}
@attribute A54 {'\'(-inf-0.0225]\'','\'(0.0225-inf)\''}
@attribute A55 {'\'All\''}
@attribute A56 {'\'All\''}
@attribute A57 {'\'All\''}
@attribute A58 {'\'All\''}
@attribute A59 {'\'All\''}
@attribute A60 {'\'All\''}
@attribute class {M,R}

@data
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(-inf-0.16315]\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.4271-inf)\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(-inf-0.04525]\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.9233-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(-inf-0.06235]\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(0.01285-inf)\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(0.052-inf)\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(-inf-0.22505]\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(0.5047-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(-inf-0.06235]\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(-inf-0.01285]\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(-inf-0.06235]\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(-inf-0.01285]\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.9233-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(0.5047-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(0.5047-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.4271-inf)\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(-inf-0.01285]\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(-inf-0.04525]\'','\'All\'','\'(-inf-0.01285]\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(-inf-0.07315]\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',R
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.1164]\'','\'(-inf-0.16315]\'','\'(-inf-0.19795]\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.9233-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(0.5047-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(-inf-0.16315]\'','\'(0.19795-inf)\'','\'(-inf-0.22505]\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.9233-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(-inf-0.07585]\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(0.052-inf)\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(-inf-0.16315]\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(-inf-0.01285]\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(-inf-0.22505]\'','\'(-inf-0.16265]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(-inf-0.01285]\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(0.052-inf)\'','\'(-inf-0.0392]\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.4271-inf)\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(0.0225-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(0.052-inf)\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(0.052-inf)\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(-inf-0.22505]\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(-inf-0.00935]\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.4271]\'','\'(-inf-0.38545]\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(0.0225-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.51445]\'','\'(-inf-0.6496]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.9233]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.19475-inf)\'','\'(0.5047-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.4271-inf)\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
'\'All\'','\'All\'','\'All\'','\'(-inf-0.052]\'','\'(0.0392-inf)\'','\'All\'','\'All\'','\'All\'','\'(0.1164-inf)\'','\'(0.16315-inf)\'','\'(0.19795-inf)\'','\'(0.22505-inf)\'','\'(0.16265-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.51445-inf)\'','\'(0.6496-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.9233-inf)\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(-inf-0.19475]\'','\'(-inf-0.5047]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'(0.4271-inf)\'','\'(0.38545-inf)\'','\'(0.07315-inf)\'','\'(0.06235-inf)\'','\'(0.07585-inf)\'','\'(0.04525-inf)\'','\'All\'','\'(0.01285-inf)\'','\'(0.00935-inf)\'','\'All\'','\'(-inf-0.0225]\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'','\'All\'',M
